"","ward_pre","obama_sen_primary_pct","keyes_pct","bush2004_pct","obama_pres_primary_pct","mccain_pct","votes_cast_2004_sen_dem_primary","votes_cast_2004_senate","votes_cast_2004_president","votes_cast_2008_president_dem_primary","votes_cast_2008_president","nondemo.distance","demo.distance","white_median_income","black_median_income","white_name","black_name","registrants"
"1646","32 26",0.474683544303797,0.110588235294118,0.211363636363636,0.677551020408163,0.173333333333333,158,425,440,245,450,1784.18213585492,1939.31660206641,26506,7504,0.825804274147371,0.00216507798579644,430
"1647","32 27",0.598484848484849,0.125514403292181,0.337448559670782,0.65702479338843,0.25,132,486,486,242,552,4197.52697192321,3419.02261099024,70869,100996,0.849580665196297,0.0125690022652461,592
"1648","32 28",0.533333333333333,0.0727762803234501,0.175853018372703,0.675105485232067,0.15650406504065,120,371,381,237,492,4191.17560466175,3516.09906109188,49128,26998,0.776034798300976,0.0144461225706998,291
"1649","32 29",0.551351351351351,0.0875576036866359,0.17351598173516,0.633064516129032,0.160869565217391,185,434,438,248,460,3808.84388185366,3151.67895730281,102285,184856,0.755542763245736,0.0123512334323563,1013
"1650","32 30",0.552941176470588,0.148217636022514,0.403669724770642,0.7,0.316526610644258,85,533,545,270,714,4685.39692725987,3908.29294843573,75685,47638,0.849468546819903,0.0198672932829306,402
"1651","32 31",0.531707317073171,0.106983655274889,0.250733137829912,0.737752161383285,0.175070028011204,205,673,682,347,714,3386.92466239328,2765.87866689727,72041,48666,0.715024827564516,0.00937109771464893,744
"1652","32 32",0.482142857142857,0.153846153846154,0.396381578947368,0.723577235772358,0.280645161290323,168,585,608,246,620,3725.94284849304,2929.19401449107,78590,3318,0.95287305741455,0.00194632019919689,621
"1653","32 33",0.539568345323741,0.138418079096045,0.262872628726287,0.593406593406593,0.217391304347826,139,354,369,182,368,3000.61065111082,2317.72101793844,55317,44811,0.860782606718458,0.0077185563791645,221
"1654","32 34",0.50531914893617,0.10223642172524,0.228125,0.671186440677966,0.188782489740082,188,626,640,295,731,3943.03415629661,3232.09985573518,59251,7422,0.735652114037016,0.000103962605397344,137
"1655","32 35",0.632352941176471,0.102177554438861,0.227574750830565,0.688102893890675,0.162939297124601,204,597,602,311,626,2994.93290054454,2421.34666817888,53626,5518,0.746778288932382,0.0305506300505012,898
"1656","32 36",0.583732057416268,0.0898876404494382,0.274348422496571,0.757009345794392,0.19448275862069,209,712,729,321,725,3207.04456421695,2849.89145521049,117327,61325,0.81477354342601,0.0173461543932829,733
"1657","32 37",0.621621621621622,0.129151291512915,0.296625222024867,0.670634920634921,0.197841726618705,148,542,563,252,556,3398.45961673888,2650.15316702026,97613,12748,0.804877181360144,0.0695735273542404,546
"1658","32 38",0.676923076923077,0.094017094017094,0.295492487479132,0.73489932885906,0.20704845814978,130,585,599,298,681,5373.37956062113,4582.90800856241,60527,14065,0.866976506380205,0.0342062030001602,802
"1659","32 39",0.615789473684211,0.179340028694405,0.383638928067701,0.707142857142857,0.288858321870702,190,697,709,280,727,3927.69099189153,3132.69481675697,146315,0,0.935389042266473,0.0078909588179624,578
"1660","32 40",0.573033707865168,0.103668261562998,0.26530612244898,0.684713375796178,0.206624605678233,178,627,637,314,634,5003.92377359615,4217.07536337958,36952,10809,0.867668841701947,0.0143041831120631,415
"1661","32 41",0.55045871559633,0.10983606557377,0.275974025974026,0.674657534246575,0.264525993883792,218,610,616,292,654,5169.84407577083,4395.45289484051,87458,100665,0.80483484398355,0.0107738061589472,678
"1662","32 42",0.544502617801047,0.122388059701493,0.269286754002911,0.656441717791411,0.208053691275168,191,670,687,326,745,5567.58453004,4792.14851942213,70436,112469,0.739814133339421,0.0184492522378839,767
"1663","32 43",0.625,0.152899824253076,0.386873920552677,0.677165354330709,0.309187279151943,184,569,579,254,566,4008.81692049319,3221.06425120501,66864,78812,0.93334791322078,0.0124664024425219,439
"1664","32 44",0.474576271186441,0.153846153846154,0.251572327044025,0.599033816425121,0.216,118,299,318,207,375,3791.67332955995,2997.21112791702,18428,2871,0.682147624096155,0.127919082804802,340
"1665","32 45",0.565789473684211,0.124735729386892,0.267782426778243,0.68936170212766,0.221621621621622,152,473,478,235,555,5426.62066857206,4665.18824124398,53301,45768,0.736783785674982,0.0201529818764362,607
"1667","32 47",0.5,0.186379928315412,0.41421143847487,0.654838709677419,0.328100470957614,176,558,577,310,637,3198.11139643324,2414.75967198186,101759,153518,0.93576779586615,0.020027922532781,552
"1668","32 48",0.612903225806452,0.152671755725191,0.356965174129353,0.707100591715976,0.247641509433962,186,786,804,338,848,3558.20886158324,2767.06859011301,151586,7389,0.951098088028851,0.00828032459239929,552
"1680","33 8",0.635135135135135,0.111856823266219,0.195175438596491,0.646428571428571,0.186311787072243,222,447,456,280,526,8236.31897119904,8128.44927294411,35132,9714,0.685891911850165,0.0382180413875082,347
"1682","33 10",0.271276595744681,0.121387283236994,0.232044198895028,0.478753541076487,0.216318785578748,376,519,543,353,527,6933.00040281228,6814.25348516751,57923,20156,0.653244138124993,0.00609983431419308,507
"1685","33 13",0.298561151079137,0.0956848030018762,0.162661737523105,0.515759312320917,0.125226860254083,278,533,541,349,551,5349.37736934686,5844.70027874794,78635,38665,0.281032100739566,0.0186236155866684,720
"1686","33 14",0.468354430379747,0.106493506493506,0.196969696969697,0.60546875,0.111524163568773,158,385,396,256,538,8989.88871796851,8778.38109487143,63911,34773,0.217915353865544,0.0577438756839003,408
"1688","33 16",0.284023668639053,0.142523364485981,0.259681093394077,0.474747474747475,0.149797570850202,169,428,439,297,494,7416.88491748114,8074.32059579916,63512,78906,0.301511637626796,0.0175440668514023,367
"1690","33 18",0.5625,0.184210526315789,0.242268041237113,0.567567567567568,0.155555555555556,80,190,194,111,225,9403.92151245684,9161.95795939187,28797,10364,0.409148168879309,0.0996470040178911,222
"1693","33 21",0.40952380952381,0.0978886756238004,0.182674199623352,0.531147540983607,0.128712871287129,210,521,531,305,606,7788.75683448892,7833.89207429201,66924,43871,0.412718066368803,0.0258230198276789,506
"1695","33 23",0.540650406504065,0.100934579439252,0.206378986866792,0.590625,0.144295302013423,246,535,533,320,596,7800.84494355487,7490.57654790174,59982,43648,0.570559437779441,0.0185303087899015,521
"1697","33 25",0.471264367816092,0.103392568659128,0.244019138755981,0.550387596899225,0.160739687055477,261,619,627,387,703,7398.9369231421,7161.68332757303,70012,59572,0.46555616866388,0.0364879221415421,489
"1706","34 6",0.938775510204082,0.0501672240802676,0.0334448160535117,0.953051643192488,0,147,299,299,213,300,3498.23377127126,13699.0751937813,7403,17217,0.00413030560963858,0.986652151486669,388
"1719","34 19",0.939393939393939,0.0219298245614035,0.0326797385620915,0.947368421052632,0.00862068965517241,231,456,459,76,116,4478.55034583351,10925.1630794615,19794,14101,0.00761663171628656,0.987070606102243,210
"1726","34 26",0.92,0.0288713910761155,0.0205655526992288,0.939814814814815,0.00256410256410256,200,381,389,216,390,2324.14114442389,8935.96673545064,0,15898,0.00519489019095,0.994064361065628,547
"1729","34 29",0.891156462585034,0.0392749244712991,0.0364741641337386,0.96231884057971,0.00224719101123596,147,331,329,345,445,2192.77191520904,8540.11687514668,38250,48658,0.00826091470031772,0.984536685963046,485
"1733","34 33",0.941176470588235,0.018018018018018,0.0225225225225225,0.957831325301205,0,136,222,222,166,254,5433.10091478691,11881.7364385473,27464,15546,0.00208906164545662,0.997910938354543,143
"1735","34 35",0.881188118811881,0.0333951762523191,0.042910447761194,0.960199004975124,0.0144144144144144,303,539,536,402,555,3883.07861071622,13729.2405770321,18643,29215,0.0135947690622707,0.97956328685166,630
"1740","34 40",0.934615384615385,0.0225140712945591,0.0279329608938547,0.951871657754011,0.00753295668549906,260,533,537,374,531,4562.83411160489,12260.0121260604,38030,48278,0.0218114991194512,0.970942112946714,600
"1747","34 47",0.955223880597015,0.00689655172413793,0.0204081632653061,0.979274611398964,0,134,290,294,193,309,5398.44925349181,11918.7382972547,26711,47103,0.00433070340927567,0.9816631911436,472
"1751","34 51",0.915407854984894,0.0316666666666667,0.0381426202321725,0.950298210735587,0.00430416068866571,331,600,603,503,697,5293.88630313718,12473.8894584295,72511,37301,0.0129923453367822,0.944534727300718,823
"1752","34 52",0.859375,0.0279187817258883,0.0176767676767677,0.957528957528958,0,192,394,396,259,423,4422.94927808668,10624.9514902629,11027,34644,0.0042240063061977,0.992478630590425,735
"1753","34 53",0.881188118811881,0.0251716247139588,0.0201342281879195,0.967479674796748,0,202,437,447,246,447,4188.5082617922,10533.0652356398,33701,37311,0.00268935527283666,0.992243048745318,457
"1756","34 56",0.90251572327044,0.0272435897435897,0.0224,0.989130434782609,0.00374531835205993,318,624,625,184,267,4138.9483647552,10835.2410053573,9,15224,0.00174730126375537,0.99325075620854,465
"1762","35 1",0.401041666666667,0.143451143451143,0.272,0.543046357615894,0.171480144404332,192,481,500,302,554,5342.35889904897,6308.48942426633,75848,56413,0.270652683935659,0.0263931014378363,721
"1763","35 2",0.476923076923077,0.127027027027027,0.198952879581152,0.550847457627119,0.108860759493671,130,370,382,236,395,4423.63544407778,6034.90329929012,24273,29743,0.265047624740099,0.057048981935373,732
"1764","35 3",0.46078431372549,0.138047138047138,0.251612903225806,0.620192307692308,0.109803921568627,102,297,310,208,510,3010.96281916961,4447.57464417731,25759,17128,0.148791279518894,0.11667690453834,539
"1765","35 4",0.371859296482412,0.131868131868132,0.295010845986985,0.488721804511278,0.22,199,455,461,266,500,6601.84488410602,7446.54919369848,67956,19145,0.421271256092486,0.0135874201764547,542
"1766","35 5",0.421686746987952,0.0949868073878628,0.217821782178218,0.549450549450549,0.0993377483443709,166,379,404,273,453,4949.98696456672,6205.96349105322,29692,15823,0.18273423369536,0.0309396001776884,523
"1767","35 6",0.27972027972028,0.135944700460829,0.231818181818182,0.416058394160584,0.1419624217119,143,434,440,274,479,5377.15601451995,6887.06402133979,44791,21861,0.261323067583907,0.00327272479287492,536
"1768","35 7",0.626794258373206,0.0680933852140078,0.166986564299424,0.646884272997033,0.124789207419899,209,514,521,337,593,4536.89296445897,5717.91788812328,66943,36383,0.403402511974311,0.0351781009489582,654
"1769","35 8",0.605882352941176,0.0551378446115288,0.177615571776156,0.710204081632653,0.072234762979684,170,399,411,245,443,4584.52937693714,5073.91897113843,41328,34937,0.46723114344268,0.042120058987378,504
"1770","35 9",0.527272727272727,0.0829145728643216,0.178313253012048,0.595330739299611,0.104283054003724,165,398,415,257,537,4844.11614027544,5875.87110956283,30400,18489,0.255068760838387,0.0358973871706505,433
"1771","35 10",0.542483660130719,0.0878378378378378,0.175555555555556,0.58955223880597,0.131115459882583,153,444,450,268,511,3781.3067690697,4883.35721936225,45758,25914,0.260449324529957,0.0186211756725886,363
"1773","35 12",0.647321428571429,0.0905432595573441,0.167652859960552,0.688073394495413,0.107205623901582,224,497,507,327,569,4287.62144524278,5090.13388557425,51699,49379,0.453902207845068,0.0240481698591677,802
"1775","35 14",0.427672955974843,0.111561866125761,0.180746561886051,0.599303135888502,0.0711805555555556,159,493,509,287,576,3151.89307070937,4695.88489242511,35054,34992,0.178657678362357,0.145036153712545,701
"1776","35 15",0.444444444444444,0.114832535885167,0.210401891252955,0.503759398496241,0.127562642369021,153,418,423,266,439,4643.81366486743,6201.86380551631,46081,33816,0.26916343317156,0.0150470811838861,492
"1777","35 16",0.6375,0.0751708428246014,0.136465324384787,0.716363636363636,0.0824372759856631,160,439,447,275,558,3312.8735201058,4662.37951604099,23046,22120,0.309738227153766,0.114031464433373,424
"1778","35 17",0.564705882352941,0.103092783505155,0.168958742632613,0.620338983050847,0.112769485903814,170,485,509,295,603,4562.44685299534,5908.05341031761,26398,34517,0.184504112810033,0.0947892177588777,1008
"1779","35 18",0.551020408163265,0.145708582834331,0.248046875,0.57,0.140439932318105,196,501,512,300,591,4954.57715461752,5642.66977645244,80596,48014,0.23977474177221,0.0126301379179723,626
"1780","35 19",0.558441558441558,0.110629067245119,0.152866242038217,0.661818181818182,0.0675675675675676,154,461,471,275,518,3652.64342459715,4943.03483099488,12816,13108,0.227669286486777,0.0694054238602156,449
"1781","35 20",0.496240601503759,0.12280701754386,0.165071770334928,0.558139534883721,0.118677042801556,133,399,418,258,514,2938.19187633004,4111.35208792392,30005,28272,0.107822778718424,0.0820525331457534,666
"1782","35 21",0.355191256830601,0.167816091954023,0.224215246636771,0.531598513011152,0.147121535181237,183,435,446,269,469,4731.35520545632,6335.13065499835,38082,41270,0.211259179509981,0.0135128764830472,648
"1783","35 22",0.605633802816901,0.0598802395209581,0.18452380952381,0.525252525252525,0.14207650273224,71,167,168,99,183,6733.64916477472,7783.74963927992,16030,7656,0.530343635299907,0.00472561780775189,63
"1784","35 23",0.523809523809524,0.0760456273764259,0.186131386861314,0.56875,0.105769230769231,126,263,274,160,312,4229.66231850124,5850.5948181661,23821,29291,0.196201239772194,0.033411145920348,484
"1785","35 24",0.431192660550459,0.126712328767123,0.26530612244898,0.418604651162791,0.229508196721311,109,292,294,172,305,5994.3815554003,6976.03016790324,21119,151,0.294580593637347,0.00588200930480727,509
"1786","35 25",0.634517766497462,0.124153498871332,0.195555555555556,0.757692307692308,0.0938053097345133,197,443,450,260,565,4148.39780706371,5543.63019851269,34724,20392,0.524006491363415,0.0636961467099742,584
"1787","35 26",0.476923076923077,0.117416829745597,0.208413001912046,0.492063492063492,0.157094594594595,195,511,523,315,592,7010.21534895056,7732.11702811998,60503,57334,0.422103449818802,0.0140687651002967,558
"1788","35 27",0.631578947368421,0.113168724279835,0.157464212678937,0.646496815286624,0.134438305709024,228,486,489,314,543,4542.39044551468,5456.0404141226,57708,59865,0.488027473779487,0.0379050520217691,703
"1789","35 28",0.681818181818182,0.0718038528896672,0.138648180242634,0.660714285714286,0.0758293838862559,198,571,577,280,633,4584.6438247635,6045.76883425094,40366,15396,0.320951011978391,0.0708161159258124,602
"1790","35 29",0.63265306122449,0.0907258064516129,0.19438877755511,0.614197530864197,0.128747795414462,196,496,499,324,567,4450.16324504805,4659.74820548247,60740,24465,0.54051302846632,0.0221595239257484,532
"1791","35 30",0.670682730923695,0.104395604395604,0.183453237410072,0.691256830601093,0.0939907550077042,249,546,556,366,649,4148.39717433318,5370.45216688734,81140,114205,0.425492481809425,0.0396433334633495,597
"1793","35 32",0.513274336283186,0.0981132075471698,0.134057971014493,0.637931034482759,0.0981818181818182,113,265,276,174,275,2528.71529255389,3817.69962489705,16641,38539,0.0912684896994507,0.0438290342561062,485
"1795","35 34",0.67027027027027,0.0816777041942605,0.167028199566161,0.688135593220339,0.112449799196787,185,453,461,295,498,3970.14071812098,5442.85639723674,39703,8434,0.402990975242477,0.043352165350884,604
"1798","36 1",0.317919075144509,0.210958904109589,0.348167539267016,0.437185929648241,0.246753246753247,173,365,382,199,385,9008.84893300156,10764.8797356418,60298,52435,0.53473353289672,0.0102953424997695,482
"1799","36 2",0.275167785234899,0.206060606060606,0.342261904761905,0.544973544973545,0.225,149,330,336,189,360,8664.13599192094,10464.8892916969,42638,32358,0.545683725899848,0.0416523721815146,520
"1800","36 3",0.322751322751323,0.148825065274151,0.227390180878553,0.602094240837696,0.140684410646388,189,383,387,382,526,8131.66993541725,9834.81915249278,53408,40406,0.355715840912981,0.115078226410135,374
"1801","36 4",0.376623376623377,0.11969111969112,0.178707224334601,0.564971751412429,0.147909967845659,77,259,263,177,311,7680.64013882028,9408.42188215284,47277,58689,0.245635839083013,0.116845759847288,285
