"","ward_pre","dole_pct","bush2000_pct","votes_cast_1996","votes_cast_2000","nondemo.distance","demo.distance","white_median_income","black_median_income","white_name","black_name","registrants"
"1516","30 8",0.264984227129338,0.254716981132075,317,318,6208.32159685888,7788.89371990265,24709,0,0.503333750885093,0.00581636499091394,620
"1517","30 9",0.268585131894484,0.259179265658747,417,463,6778.69056992435,8514.78601260339,77353,60102,0.324391614197453,0.0011069498524106,659
"1518","30 10",0.236526946107784,0.266666666666667,334,330,7206.93532018014,8940.6287130185,46942,16572,0.27267552908422,0.00605273023898386,718
"1519","30 11",0.286532951289398,0.265129682997118,349,347,7511.54350869473,9255.37195600668,26604,614,0.447925946981634,0.0070875330860104,794
"1520","30 12",0.309090909090909,0.298405466970387,385,439,7756.35848356449,9111.11169070502,56101,81160,0.756680407625644,0.0152599585362094,494
"1521","30 13",0.246861924686192,0.284584980237154,239,253,6851.33920702623,7921.40672233275,26073,12360,0.673783403433077,0.0221715036800138,178
"1522","30 14",0.199300699300699,0.269090909090909,286,275,6632.16204020348,8356.44470408665,48544,26780,0.297570585763322,0.00468552090686066,522
"1523","30 15",0.31989247311828,0.327868852459016,372,427,6639.94492357587,8068.07664208678,37455,21789,0.655771239210659,0.009126095553428,531
"1524","30 16",0.263565891472868,0.318181818181818,258,264,5723.37004062583,7325.26413212623,28751,34179,0.448142800709041,0.00653422091686746,574
"1525","30 17",0.152838427947598,0.167910447761194,229,268,5654.87890989318,7400.52965659763,31495,0,0.138442501151417,0.00783091508608898,433
"1526","30 18",0.159744408945687,0.222222222222222,313,369,6069.14611005223,7813.17071863867,46827,22142,0.246637269139619,0.00768952680567545,869
"1527","30 19",0.224550898203593,0.180952380952381,334,315,5823.65256134774,7568.95500712224,49307,9051,0.205823094028727,0.00770370001333494,698
"1528","30 20",0.193396226415094,0.247126436781609,212,174,5472.1762684725,7212.70507364949,24541,26946,0.144988551798166,0.0164748136686912,369
"1529","30 21",0.206896551724138,0.19811320754717,116,106,5641.15491631472,7385.08875600411,24540,15251,0.151601559645159,0.0107174523269684,249
"1530","30 22",0.252491694352159,0.244147157190635,301,299,7118.40868559556,8730.16135211163,34449,24901,0.78329227782678,0.00348363835324537,315
"1531","30 23",0.307262569832402,0.211428571428571,179,175,6253.98757859531,7960.1266157611,20317,23224,0.239611571926744,0.0108256508738447,361
"1532","30 24",0.211538461538462,0.258064516129032,208,217,5527.52212023297,7078.19156266491,26790,3960,0.298632827901812,0.00308685678959377,358
"1533","30 25",0.241379310344828,0.273255813953488,290,344,5183.09934792873,6760.30717302025,34553,9726,0.291791939858809,0.00400429934254133,648
"1534","30 26",0.200607902735562,0.213450292397661,329,342,6337.52571661469,8082.82925878133,61874,0,0.256317161998064,0.00520498251339272,618
"1535","30 27",0.260714285714286,0.246835443037975,280,316,6719.20106122824,8464.85353141479,34993,0,0.328388679946476,0.00511184260051096,562
"1536","30 28",0.266666666666667,0.241116751269036,345,394,7964.06805146044,8883.15812226045,47874,7512,0.564886882855093,0.010964623210187,463
"1537","30 29",0.256329113924051,0.272479564032698,316,367,7564.27048260752,8514.24934587675,29214,29981,0.623001285606057,0.0148020455155584,463
"1538","30 30",0.186619718309859,0.211864406779661,284,354,6384.45430377035,8064.9709541114,50250,112801,0.39655703193838,0.00278223309261659,528
"1539","30 31",0.259136212624585,0.292452830188679,301,318,7187.87940819713,8933.49789358153,50686,0,0.484989286646227,0.00101754772247051,518
"1540","30 32",0.267045454545455,0.314363143631436,352,369,7591.1991147651,8758.3441384578,29013,22364,0.772118749170178,0.0131713629890459,478
"1541","30 33",0.231132075471698,0.225108225108225,212,231,6043.83956450481,7786.48023331401,44372,19994,0.253354298851912,0.00917757373073987,531
"1542","30 34",0.248826291079812,0.234848484848485,426,528,6342.26385723816,8082.96317472884,56268,8573,0.243708704410231,0.00296434529822256,903
"1543","30 35",0.332298136645963,0.345276872964169,322,307,6889.18359109256,8631.0881997906,43575,0,0.438894668934517,0.00209010178664434,471
"1544","30 36",0.184782608695652,0.308823529411765,276,272,5188.75053834789,6808.39157320342,19386,7513,0.243872832418021,0.00538814439373065,596
"1545","30 37",0.274074074074074,0.329824561403509,270,285,6979.92647036573,8724.5839420863,37471,0,0.392522262762457,0.00119821187360448,515
"1546","30 38",0.163568773234201,0.222929936305732,269,314,6430.80156352792,8039.92761471053,71839,0,0.534169672629992,0.00023389565485877,369
"1547","30 39",0.221830985915493,0.282828282828283,284,297,6780.03706068632,8479.68182919398,97776,36534,0.490135942146435,0.00910159518602475,658
"1548","30 40",0.262357414448669,0.243243243243243,263,296,6092.3587698467,7732.7254109091,57366,11509,0.381973924244935,0.0101418425172795,434
"1549","30 41",0.26241134751773,0.208333333333333,141,168,5968.94466719837,7698.69558824513,39184,81137,0.172225375390341,0.00623610058768187,388
"1550","30 42",0.241379310344828,0.263157894736842,290,285,6947.19838470234,8687.4895815475,54847,313,0.350123105327436,0.000788808817973055,400
"1551","30 43",0.204081632653061,0.264084507042254,294,284,6641.60974272897,8384.58551324848,46251,0,0.239760955538256,0.0127555280813205,521
"1552","30 44",0.270731707317073,0.285035629453682,410,421,8210.06692496403,9623.71457730147,59957,51070,0.758855303908776,0.0114396080449744,579
"1553","30 45",0.182835820895522,0.191919191919192,268,297,6375.15350301125,8112.83819246948,41739,18756,0.238299961415828,0.0482880180303024,669
"1554","31 1",0.0465116279069767,0.113553113553114,258,273,2775.19914835853,4520.07902536501,33725,20988,0.0502981370111976,0.163886883219604,495
"1555","31 2",0.216450216450216,0.223529411764706,231,255,5677.73165538424,7413.95030998818,37515,40984,0.188126330406007,0.0031245166180426,366
"1556","31 3",0.0648148148148148,0.108262108262108,324,351,2250.66801258685,3986.80759926171,24071,18510,0.0344558791183214,0.103429790930694,601
"1557","31 4",0.139240506329114,0.176328502415459,316,414,3905.86840553846,5534.35618913666,35610,22697,0.144551332450821,0.0390886501323439,718
"1558","31 5",0.195979899497487,0.280334728033473,199,239,5925.62236017574,7617.89824240183,21537,14958,0.235446961469123,0.00967416748290768,437
"1559","31 6",0.193181818181818,0.326086956521739,88,92,6198.57173280068,7925.06012701759,10699,6105,0.223486143955003,0.00540858423834876,307
"1560","31 7",0.147410358565737,0.183391003460208,251,289,5278.01381090671,7005.56558688047,38578,0,0.165352983561131,0.0155307085110115,493
"1561","31 8",0.1375,0.165354330708661,80,127,5579.62540148288,7306.7417879115,6458,13917,0.164662700885459,0.00778739302316014,201
"1562","31 9",0.115384615384615,0.155629139072848,260,302,4032.3087737881,5699.13184613883,41993,18785,0.0850358038567287,0.0145627405778178,607
"1563","31 10",0.14,0.135802469135802,200,243,4521.19167739705,6208.31409828859,40587,43841,0.0802561899639584,0.0184517116666765,469
"1564","31 11",0.225961538461538,0.275,208,200,5387.59791533011,7129.6856279847,26583,7613,0.224409037665513,0.0139620992627584,305
"1565","31 12",0.151020408163265,0.158249158249158,245,297,5246.29664619071,6979.76798833265,55120,69512,0.111927397842553,0.0298740899592269,445
"1566","31 13",0.1256038647343,0.149019607843137,207,255,4847.99895974316,6504.26391084278,34334,19788,0.202974530593588,0.0272476149453261,623
"1567","31 14",0.186046511627907,0.184729064039409,301,406,5131.83426776868,6838.21502493666,64012,4054,0.105053159420629,0.00710954345912247,844
"1568","31 15",0.0869565217391304,0.13109756097561,276,328,2551.8475830459,4289.18681855876,32476,23736,0.0190574275487318,0.103503777846906,707
"1569","31 16",0.0662983425414365,0.0980392156862745,181,255,3700.72666974858,5386.01368392744,31150,11184,0.0368318915168781,0.0301836947670102,393
"1570","31 17",0.134099616858238,0.138576779026217,261,267,5048.76510487659,6790.95060677332,45415,40885,0.122200614532684,0.0195929122477965,543
"1571","31 18",0.309859154929577,0.271604938271605,71,81,6424.56385523128,8153.78130052133,9427,0,0.27423677628754,0.00471099573370329,254
"1572","31 19",0.0384615384615385,0.043010752688172,78,93,2997.9376508505,4732.59263615732,14096,9710,0.0151584595017583,0.60560397812063,160
"1573","31 20",0.0956937799043062,0.122448979591837,209,245,3546.85182710054,5277.63557636808,16890,6500,0.0343900542093125,0.0153646300379232,536
"1574","31 21",0.19047619047619,0.175213675213675,189,234,5280.43756600355,7026.10202303688,46046,34696,0.143300007899057,0.0275101215250889,444
"1575","31 22",0.080952380952381,0.119834710743802,210,242,3671.60485779818,5412.06655816259,17938,24129,0.042556020181818,0.00972449036353298,424
"1576","31 23",0.171673819742489,0.1796875,233,256,5196.60821797394,6935.52715049786,28144,36040,0.12362206832942,0.00525655439494639,421
"1577","31 24",0.114551083591331,0.162790697674419,323,344,4826.15715778071,6548.89749379976,37646,21747,0.0917836162692546,0.00914912291754329,721
"1578","31 25",0.0653846153846154,0.152317880794702,260,302,3974.20500205897,5681.52227591331,27828,15995,0.0240656942887,0.016362724289008,625
"1579","31 26",0.0646766169154229,0.142222222222222,201,225,3070.60248516814,4814.4470066837,75332,51726,0.0320622017442432,0.198361332503417,710
"1580","31 27",0.155172413793103,0.196581196581197,174,234,4650.86407495745,6395.20048363815,59564,58646,0.0699406879864217,0.0198420583360761,474
"1581","31 28",0.102040816326531,0.110047846889952,147,209,3791.88652223636,5388.82927904718,20698,26059,0.087130950796474,0.13555145988967,503
"1582","31 29",0.0972972972972973,0.174603174603175,185,189,3800.76740786588,5520.39313987981,34547,3832,0.0414475997516934,0.0298435510544636,511
"1583","31 30",0.168141592920354,0.187265917602996,226,267,5607.03591445313,7312.55769550724,30651,21056,0.177668692933412,0.0105810420519472,435
"1584","31 31",0.19435736677116,0.232835820895522,319,335,5538.46704876441,7211.1282869277,72489,1946,0.210185030378622,0.0100357474469443,715
"1585","31 32",0.263440860215054,0.25668449197861,186,187,5903.02812250144,7617.36215878066,25644,29335,0.288320757012929,0.0106311706651355,190
"1586","31 33",0.149659863945578,0.252873563218391,294,348,6037.36539535853,7766.23169873913,31675,17418,0.160921612699667,0.00522454555885904,798
"1587","31 34",0.162698412698413,0.151851851851852,252,270,4282.40493453367,5990.54947930519,46375,12860,0.0734775889039171,0.00964820219323261,522
"1588","31 35",0.0883720930232558,0.150735294117647,215,272,3255.26393227794,4998.3491765423,23619,16666,0.0130110539902777,0.0366064703997342,460
"1589","31 36",0.10126582278481,0.137466307277628,316,371,4476.85144389879,6203.29754511828,48773,42865,0.0652865093051222,0.014328178818756,648
"1590","31 37",0.073394495412844,0.164835164835165,327,364,4501.35129983831,6239.13646710464,41287,28945,0.0883618238870988,0.0235951994924872,605
"1591","31 38",0.0970464135021097,0.183520599250936,237,267,3895.49021026311,5639.24979055333,27177,50106,0.035703750651261,0.0123471236316426,633
"1592","31 39",0.120535714285714,0.136929460580913,224,241,4129.09619733822,5874.70782864379,46336,64113,0.0684249273983907,0.0236989532438017,499
"1593","31 40",0.0989010989010989,0.132530120481928,182,249,4571.7234321724,6313.00919280606,79207,32198,0.102067502489028,0.0557872306332865,378
"1594","31 41",0.0723404255319149,0.116935483870968,235,248,2984.10138053494,4713.17029980801,35033,16367,0.0389104145782716,0.0151793913244818,566
"1595","31 42",0.145454545454545,0.145228215767635,220,241,4088.94684233287,5822.95596313889,25551,16454,0.0727334648214263,0.00952469828920051,502
"1596","31 43",0.0625,0.116883116883117,240,231,3733.79725083127,5477.87007714919,149458,50264,0.0385288565182998,0.0786021932613528,480
"1597","31 44",0.11,0.204819277108434,200,249,4900.44311451921,6646.07643347396,39187,46890,0.0874644343809597,0.0120124253747092,444
"1598","31 45",0.0896057347670251,0.125925925925926,279,270,3332.63132402396,5052.53923211116,40494,44706,0.0358122115132085,0.0655026846074174,665
"1599","32 1",0.244776119402985,0.189066059225513,335,439,1715.20005311912,1781.05557262283,35570,45590,0.753073529425811,0.0108097832350562,717
"1600","32 2",0.135593220338983,0.188622754491018,236,334,2760.06542903963,2804.0828834187,33284,10090,0.667242978808273,0.124963058914101,530
"1601","32 3",0.118367346938776,0.193627450980392,245,408,2360.17781388712,2412.62576620854,37847,11473,0.62994687419554,0.13665309251189,567
"1602","32 4",0.148975791433892,0.2322206095791,537,689,3446.45856617108,3274.47095090137,96160,99492,0.714881889914187,0.0112595798169039,960
"1603","32 5",0.149659863945578,0.212290502793296,294,358,3705.13378032485,3352.49447023156,31868,37837,0.641181334475572,0.00902853324616498,657
"1604","32 6",0.371727748691099,0.351111111111111,382,450,1483.91758931482,1673.60827648638,35365,4824,0.878528305890613,0.00194116888789923,472
"1605","32 7",0.279187817258883,0.376838235294118,394,544,4906.48478130765,4109.83367008369,76789,38803,0.895728216782693,0.00725856230688594,735
"1606","32 8",0.313559322033898,0.415942028985507,472,690,4335.88648149835,3539.46867940464,117838,216286,0.911962956943436,0.00634089257998967,770
"1607","32 9",0.231647634584013,0.253237410071942,613,695,5916.60813577478,5128.91045621964,55707,48750,0.869255260122334,0.00667400965036916,877
"1608","32 10",0.235772357723577,0.31317494600432,369,463,4698.41414642442,3907.34818861564,115420,56417,0.877910384088112,0.0080608211590483,604
"1609","32 11",0.127562642369021,0.183177570093458,439,535,1617.79986799354,1527.27091024692,49773,61250,0.596981860773342,0.0256269855188677,731
"1610","32 12",0.139013452914798,0.171328671328671,223,286,2052.46952316902,2166.3551792196,34631,35126,0.643260638611697,0.0327706123601305,457
"1611","32 13",0.307246376811594,0.343675417661098,345,419,3699.47270987136,2919.80171726512,73991,0,0.895169518337165,0.035504464609395,748
"1612","32 14",0.144230769230769,0.210526315789474,208,266,3598.12570951418,3752.58209114892,17042,18840,0.589642725769829,0.0154050162370707,438
"1613","32 15",0.225,0.29559748427673,360,477,5807.14977538489,5030.95062153158,55307,51709,0.802291886897743,0.0132846197030542,697
"1614","32 16",0.154471544715447,0.203233256351039,369,433,4071.8826543,3898.9405933549,33803,30758,0.752900916176652,0.0174929150015935,578
"1615","32 17",0.167763157894737,0.208020050125313,304,399,1558.25317808795,1584.82198235374,30725,21905,0.695469490834611,0.0106791712663136,871
"1616","32 18",0.258312020460358,0.391489361702128,391,470,4548.51172418657,3754.03992548527,108111,48516,0.876499091997134,0.0297526825175293,737
"1617","32 19",0.150729335494327,0.247720364741641,617,658,6093.32437463489,5297.92508407533,74238,101250,0.787697410386464,0.00867757438175629,861
"1618","32 20",0.243150684931507,0.361990950226244,292,442,4027.92484869598,3276.32820404121,58408,30002,0.847256182382819,0.00780352496747161,641
"1619","32 21",0.175166297117517,0.25938566552901,451,586,6045.92174988101,5273.57495490095,53039,13321,0.744539837499743,0.0066127343959703,660
"1620","32 22",0.203579418344519,0.215415019762846,447,506,5719.07783775153,4925.06308882971,84390,23750,0.86379640678772,0.0170863836666171,651
"1621","32 23",0.28643216080402,0.342749529190207,398,531,4670.3537869171,3873.74635782925,102803,15281,0.873652574190515,0.0421896836850485,756
"1622","32 24",0.106267029972752,0.269689737470167,367,419,4768.6010943841,4011.95304380311,80828,72568,0.773538270769496,0.0318193051633903,752
"1623","32 25",0.20173535791757,0.260456273764259,461,526,6302.24303251724,5538.15623201815,50610,30288,0.698694306803762,0.00956972476638693,720
"1624","32 26",0.207492795389049,0.240184757505774,347,433,1814.64328217581,1973.25480445134,31797,9901,0.753487496265914,0.00394012254164078,549
"1625","32 27",0.255725190839695,0.38,262,450,4331.16643167049,3564.89186803308,52331,52652,0.869299575602151,0.0212366807185363,483
"1626","32 28",0.180851063829787,0.239644970414201,282,338,4211.09886758043,3536.49243283655,44961,19830,0.785531965197291,0.0157104350727496,393
